"region","drivmedel","månad","Antal"
"Riket","elhybrid","2017M12",2013
"Riket","elhybrid","2018M01",1417
"Riket","elhybrid","2018M02",1175
"Riket","elhybrid","2018M03",2182
"Riket","elhybrid","2018M04",1875
"Riket","elhybrid","2018M05",2179
"Riket","elhybrid","2018M06",2842
"Riket","elhybrid","2018M07",944
"Riket","elhybrid","2018M08",1698
"Riket","elhybrid","2018M09",1655
"Riket","elhybrid","2018M10",1836
"Riket","elhybrid","2018M11",1840
"Riket","elhybrid","2018M12",1380
"Riket","elhybrid","2019M01",1374
"Riket","elhybrid","2019M02",1238
"Riket","elhybrid","2019M03",1860
"Riket","elhybrid","2019M04",2195
"Riket","elhybrid","2019M05",2662
"Riket","elhybrid","2019M06",2634
"Riket","elhybrid","2019M07",2628
"Riket","elhybrid","2019M08",3113
"Riket","elhybrid","2019M09",2974
"Riket","elhybrid","2019M10",3497
"Riket","elhybrid","2019M11",3618
"Riket","elhybrid","2019M12",5330
"Riket","elhybrid","2020M01",1140
"Riket","elhybrid","2020M02",1657
"Riket","elhybrid","2020M03",1710
"Riket","elhybrid","2020M04",1341
"Riket","elhybrid","2020M05",1263
"Riket","elhybrid","2020M06",1152
"Riket","elhybrid","2020M07",1529
"Riket","elhybrid","2020M08",2624
"Riket","elhybrid","2020M09",2960
"Riket","elhybrid","2020M10",2623
"Riket","elhybrid","2020M11",2452
"Riket","elhybrid","2020M12",2180
"Riket","elhybrid","2021M01",1635
"Riket","elhybrid","2021M02",1643
"Riket","elhybrid","2021M03",3301
"Riket","elhybrid","2021M04",1992
"Riket","elhybrid","2021M05",2404
"Riket","elhybrid","2021M06",2922
"Riket","elhybrid","2021M07",1730
"Riket","elhybrid","2021M08",1865
"Riket","elhybrid","2021M09",1742
"Riket","elhybrid","2021M10",1491
"Riket","elhybrid","2021M11",1518
"Riket","elhybrid","2021M12",1894
"Riket","elhybrid","2022M01",1790
"Riket","elhybrid","2022M02",2045
"Riket","elhybrid","2022M03",2786
"Riket","elhybrid","2022M04",2735
"Riket","elhybrid","2022M05",2582
"Riket","elhybrid","2022M06",2024
"Riket","elhybrid","2022M07",1600
"Riket","elhybrid","2022M08",2707
"Riket","elhybrid","2022M09",2382
"Riket","elhybrid","2022M10",2266
"Riket","elhybrid","2022M11",2506
"Riket","elhybrid","2022M12",2161
"Riket","elhybrid","2023M01",1776
"Riket","elhybrid","2023M02",1914
"Riket","elhybrid","2023M03",3073
"Riket","elhybrid","2023M04",1855
"Riket","elhybrid","2023M05",2176
"Riket","elhybrid","2023M06",2337
"Riket","elhybrid","2023M07",1329
"Riket","elhybrid","2023M08",2193
"Riket","elhybrid","2023M09",2251
"Riket","elhybrid","2023M10",2328
"Riket","elhybrid","2023M11",2803
"Riket","elhybrid","2023M12",2505
"Riket","elhybrid","2024M01",2059
"Riket","elhybrid","2024M02",2158
"Riket","elhybrid","2024M03",2073
"Riket","elhybrid","2024M04",2254
"Riket","elhybrid","2024M05",2714
"Riket","elhybrid","2024M06",2241
"Riket","elhybrid","2024M07",1375
"Riket","elhybrid","2024M08",2091
"Riket","elhybrid","2024M09",1966
"Riket","elhybrid","2024M10",2223
"Riket","elhybrid","2024M11",2170
"Riket","elhybrid","2024M12",2144
"Riket","elhybrid","2025M01",1824
"Riket","elhybrid","2025M02",1620
"Riket","elhybrid","2025M03",2127
"Riket","laddhybrid","2006M01",0
"Riket","laddhybrid","2006M02",0
"Riket","laddhybrid","2006M03",0
"Riket","laddhybrid","2006M04",0
"Riket","laddhybrid","2006M05",0
"Riket","laddhybrid","2006M06",0
"Riket","laddhybrid","2006M07",0
"Riket","laddhybrid","2006M08",0
"Riket","laddhybrid","2006M09",0
"Riket","laddhybrid","2006M10",0
"Riket","laddhybrid","2006M11",0
"Riket","laddhybrid","2006M12",0
"Riket","laddhybrid","2007M01",0
"Riket","laddhybrid","2007M02",0
"Riket","laddhybrid","2007M03",0
"Riket","laddhybrid","2007M04",0
"Riket","laddhybrid","2007M05",0
"Riket","laddhybrid","2007M06",0
"Riket","laddhybrid","2007M07",0
"Riket","laddhybrid","2007M08",0
"Riket","laddhybrid","2007M09",0
"Riket","laddhybrid","2007M10",0
"Riket","laddhybrid","2007M11",0
"Riket","laddhybrid","2007M12",0
"Riket","laddhybrid","2008M01",0
"Riket","laddhybrid","2008M02",0
"Riket","laddhybrid","2008M03",0
"Riket","laddhybrid","2008M04",0
"Riket","laddhybrid","2008M05",0
"Riket","laddhybrid","2008M06",0
"Riket","laddhybrid","2008M07",0
"Riket","laddhybrid","2008M08",0
"Riket","laddhybrid","2008M09",0
"Riket","laddhybrid","2008M10",0
"Riket","laddhybrid","2008M11",0
"Riket","laddhybrid","2008M12",0
"Riket","laddhybrid","2009M01",0
"Riket","laddhybrid","2009M02",0
"Riket","laddhybrid","2009M03",0
"Riket","laddhybrid","2009M04",0
"Riket","laddhybrid","2009M05",0
"Riket","laddhybrid","2009M06",0
"Riket","laddhybrid","2009M07",0
"Riket","laddhybrid","2009M08",0
"Riket","laddhybrid","2009M09",0
"Riket","laddhybrid","2009M10",0
"Riket","laddhybrid","2009M11",0
"Riket","laddhybrid","2009M12",0
"Riket","laddhybrid","2010M01",0
"Riket","laddhybrid","2010M02",0
"Riket","laddhybrid","2010M03",0
"Riket","laddhybrid","2010M04",0
"Riket","laddhybrid","2010M05",0
"Riket","laddhybrid","2010M06",0
"Riket","laddhybrid","2010M07",0
"Riket","laddhybrid","2010M08",0
"Riket","laddhybrid","2010M09",0
"Riket","laddhybrid","2010M10",0
"Riket","laddhybrid","2010M11",0
"Riket","laddhybrid","2010M12",0
"Riket","laddhybrid","2011M01",0
"Riket","laddhybrid","2011M02",0
"Riket","laddhybrid","2011M03",0
"Riket","laddhybrid","2011M04",0
"Riket","laddhybrid","2011M05",0
"Riket","laddhybrid","2011M06",0
"Riket","laddhybrid","2011M07",0
"Riket","laddhybrid","2011M08",0
"Riket","laddhybrid","2011M09",0
"Riket","laddhybrid","2011M10",0
"Riket","laddhybrid","2011M11",0
"Riket","laddhybrid","2011M12",0
"Riket","laddhybrid","2012M01",0
"Riket","laddhybrid","2012M02",0
"Riket","laddhybrid","2012M03",3
"Riket","laddhybrid","2012M04",19
"Riket","laddhybrid","2012M05",18
"Riket","laddhybrid","2012M06",28
"Riket","laddhybrid","2012M07",91
"Riket","laddhybrid","2012M08",114
"Riket","laddhybrid","2012M09",138
"Riket","laddhybrid","2012M10",102
"Riket","laddhybrid","2012M11",77
"Riket","laddhybrid","2012M12",68
"Riket","laddhybrid","2013M01",111
"Riket","laddhybrid","2013M02",232
"Riket","laddhybrid","2013M03",144
"Riket","laddhybrid","2013M04",52
"Riket","laddhybrid","2013M05",51
"Riket","laddhybrid","2013M06",69
"Riket","laddhybrid","2013M07",73
"Riket","laddhybrid","2013M08",54
"Riket","laddhybrid","2013M09",51
"Riket","laddhybrid","2013M10",67
"Riket","laddhybrid","2013M11",102
"Riket","laddhybrid","2013M12",103
"Riket","laddhybrid","2014M01",62
"Riket","laddhybrid","2014M02",138
"Riket","laddhybrid","2014M03",300
"Riket","laddhybrid","2014M04",390
"Riket","laddhybrid","2014M05",307
"Riket","laddhybrid","2014M06",500
"Riket","laddhybrid","2014M07",246
"Riket","laddhybrid","2014M08",270
"Riket","laddhybrid","2014M09",266
"Riket","laddhybrid","2014M10",456
"Riket","laddhybrid","2014M11",204
"Riket","laddhybrid","2014M12",272
"Riket","laddhybrid","2015M01",214
"Riket","laddhybrid","2015M02",203
"Riket","laddhybrid","2015M03",315
"Riket","laddhybrid","2015M04",355
"Riket","laddhybrid","2015M05",386
"Riket","laddhybrid","2015M06",479
"Riket","laddhybrid","2015M07",279
"Riket","laddhybrid","2015M08",308
"Riket","laddhybrid","2015M09",398
"Riket","laddhybrid","2015M10",504
"Riket","laddhybrid","2015M11",558
"Riket","laddhybrid","2015M12",1753
"Riket","laddhybrid","2016M01",145
"Riket","laddhybrid","2016M02",470
"Riket","laddhybrid","2016M03",854
"Riket","laddhybrid","2016M04",920
"Riket","laddhybrid","2016M05",994
"Riket","laddhybrid","2016M06",1137
"Riket","laddhybrid","2016M07",859
"Riket","laddhybrid","2016M08",787
"Riket","laddhybrid","2016M09",1162
"Riket","laddhybrid","2016M10",1023
"Riket","laddhybrid","2016M11",1024
"Riket","laddhybrid","2016M12",915
"Riket","laddhybrid","2017M01",997
"Riket","laddhybrid","2017M02",932
"Riket","laddhybrid","2017M03",851
"Riket","laddhybrid","2017M04",818
"Riket","laddhybrid","2017M05",1172
"Riket","laddhybrid","2017M06",1185
"Riket","laddhybrid","2017M07",996
"Riket","laddhybrid","2017M08",1561
"Riket","laddhybrid","2017M09",1530
"Riket","laddhybrid","2017M10",1937
"Riket","laddhybrid","2017M11",2076
"Riket","laddhybrid","2017M12",1934
"Riket","laddhybrid","2018M01",1576
"Riket","laddhybrid","2018M02",1548
"Riket","laddhybrid","2018M03",1920
"Riket","laddhybrid","2018M04",1789
"Riket","laddhybrid","2018M05",1711
"Riket","laddhybrid","2018M06",2381
"Riket","laddhybrid","2018M07",1909
"Riket","laddhybrid","2018M08",1988
"Riket","laddhybrid","2018M09",1725
"Riket","laddhybrid","2018M10",1874
"Riket","laddhybrid","2018M11",1792
"Riket","laddhybrid","2018M12",1597
"Riket","laddhybrid","2019M01",1577
"Riket","laddhybrid","2019M02",1900
"Riket","laddhybrid","2019M03",2292
"Riket","laddhybrid","2019M04",1711
"Riket","laddhybrid","2019M05",1655
"Riket","laddhybrid","2019M06",1748
"Riket","laddhybrid","2019M07",1307
"Riket","laddhybrid","2019M08",1668
"Riket","laddhybrid","2019M09",1874
"Riket","laddhybrid","2019M10",2696
"Riket","laddhybrid","2019M11",3256
"Riket","laddhybrid","2019M12",3223
"Riket","laddhybrid","2020M01",4113
"Riket","laddhybrid","2020M02",4027
"Riket","laddhybrid","2020M03",4753
"Riket","laddhybrid","2020M04",3233
"Riket","laddhybrid","2020M05",2591
"Riket","laddhybrid","2020M06",4696
"Riket","laddhybrid","2020M07",5414
"Riket","laddhybrid","2020M08",5301
"Riket","laddhybrid","2020M09",6233
"Riket","laddhybrid","2020M10",7849
"Riket","laddhybrid","2020M11",7590
"Riket","laddhybrid","2020M12",10334
"Riket","laddhybrid","2021M01",5898
"Riket","laddhybrid","2021M02",6598
"Riket","laddhybrid","2021M03",14963
"Riket","laddhybrid","2021M04",4578
"Riket","laddhybrid","2021M05",5558
"Riket","laddhybrid","2021M06",9146
"Riket","laddhybrid","2021M07",3808
"Riket","laddhybrid","2021M08",4561
"Riket","laddhybrid","2021M09",4778
"Riket","laddhybrid","2021M10",5634
"Riket","laddhybrid","2021M11",5979
"Riket","laddhybrid","2021M12",6699
"Riket","laddhybrid","2022M01",5378
"Riket","laddhybrid","2022M02",5509
"Riket","laddhybrid","2022M03",6826
"Riket","laddhybrid","2022M04",5154
"Riket","laddhybrid","2022M05",6146
"Riket","laddhybrid","2022M06",6159
"Riket","laddhybrid","2022M07",4259
"Riket","laddhybrid","2022M08",3668
"Riket","laddhybrid","2022M09",4387
"Riket","laddhybrid","2022M10",5381
"Riket","laddhybrid","2022M11",5660
"Riket","laddhybrid","2022M12",8248
"Riket","laddhybrid","2023M01",3465
"Riket","laddhybrid","2023M02",3864
"Riket","laddhybrid","2023M03",5542
"Riket","laddhybrid","2023M04",4561
"Riket","laddhybrid","2023M05",5991
"Riket","laddhybrid","2023M06",5806
"Riket","laddhybrid","2023M07",3896
"Riket","laddhybrid","2023M08",4575
"Riket","laddhybrid","2023M09",5351
"Riket","laddhybrid","2023M10",5762
"Riket","laddhybrid","2023M11",5321
"Riket","laddhybrid","2023M12",7101
"Riket","laddhybrid","2024M01",4095
"Riket","laddhybrid","2024M02",4500
"Riket","laddhybrid","2024M03",5556
"Riket","laddhybrid","2024M04",5744
"Riket","laddhybrid","2024M05",5842
"Riket","laddhybrid","2024M06",5252
"Riket","laddhybrid","2024M07",4244
"Riket","laddhybrid","2024M08",3881
"Riket","laddhybrid","2024M09",5223
"Riket","laddhybrid","2024M10",6811
"Riket","laddhybrid","2024M11",6328
"Riket","laddhybrid","2024M12",5798
"Riket","laddhybrid","2025M01",4513
"Riket","laddhybrid","2025M02",5133
"Riket","laddhybrid","2025M03",6339
"Riket","etanol/etanol flexifuel","2006M01",1646
"Riket","etanol/etanol flexifuel","2006M02",1798
"Riket","etanol/etanol flexifuel","2006M03",3165
"Riket","etanol/etanol flexifuel","2006M04",2105
"Riket","etanol/etanol flexifuel","2006M05",2481
"Riket","etanol/etanol flexifuel","2006M06",2469
"Riket","etanol/etanol flexifuel","2006M07",1686
"Riket","etanol/etanol flexifuel","2006M08",2086
"Riket","etanol/etanol flexifuel","2006M09",2061
"Riket","etanol/etanol flexifuel","2006M10",1819
"Riket","etanol/etanol flexifuel","2006M11",2465
"Riket","etanol/etanol flexifuel","2006M12",2337
"Riket","etanol/etanol flexifuel","2007M01",1891
"Riket","etanol/etanol flexifuel","2007M02",1965
"Riket","etanol/etanol flexifuel","2007M03",2361
"Riket","etanol/etanol flexifuel","2007M04",2464
"Riket","etanol/etanol flexifuel","2007M05",3429
"Riket","etanol/etanol flexifuel","2007M06",3155
"Riket","etanol/etanol flexifuel","2007M07",2508
"Riket","etanol/etanol flexifuel","2007M08",2229
"Riket","etanol/etanol flexifuel","2007M09",2756
"Riket","etanol/etanol flexifuel","2007M10",4183
"Riket","etanol/etanol flexifuel","2007M11",4251
"Riket","etanol/etanol flexifuel","2007M12",4321
"Riket","etanol/etanol flexifuel","2008M01",4677
"Riket","etanol/etanol flexifuel","2008M02",4595
"Riket","etanol/etanol flexifuel","2008M03",4317
"Riket","etanol/etanol flexifuel","2008M04",5032
"Riket","etanol/etanol flexifuel","2008M05",5477
"Riket","etanol/etanol flexifuel","2008M06",5948
"Riket","etanol/etanol flexifuel","2008M07",3680
"Riket","etanol/etanol flexifuel","2008M08",3940
"Riket","etanol/etanol flexifuel","2008M09",6080
"Riket","etanol/etanol flexifuel","2008M10",6431
"Riket","etanol/etanol flexifuel","2008M11",4565
"Riket","etanol/etanol flexifuel","2008M12",4282
"Riket","etanol/etanol flexifuel","2009M01",2378
"Riket","etanol/etanol flexifuel","2009M02",3069
"Riket","etanol/etanol flexifuel","2009M03",3997
"Riket","etanol/etanol flexifuel","2009M04",3854
"Riket","etanol/etanol flexifuel","2009M05",4663
"Riket","etanol/etanol flexifuel","2009M06",4861
"Riket","etanol/etanol flexifuel","2009M07",2341
"Riket","etanol/etanol flexifuel","2009M08",2915
"Riket","etanol/etanol flexifuel","2009M09",3220
"Riket","etanol/etanol flexifuel","2009M10",3052
"Riket","etanol/etanol flexifuel","2009M11",3064
"Riket","etanol/etanol flexifuel","2009M12",2752
"Riket","etanol/etanol flexifuel","2010M01",2359
"Riket","etanol/etanol flexifuel","2010M02",2633
"Riket","etanol/etanol flexifuel","2010M03",3053
"Riket","etanol/etanol flexifuel","2010M04",3094
"Riket","etanol/etanol flexifuel","2010M05",3297
"Riket","etanol/etanol flexifuel","2010M06",3513
"Riket","etanol/etanol flexifuel","2010M07",2050
"Riket","etanol/etanol flexifuel","2010M08",2451
"Riket","etanol/etanol flexifuel","2010M09",2961
"Riket","etanol/etanol flexifuel","2010M10",3098
"Riket","etanol/etanol flexifuel","2010M11",3330
"Riket","etanol/etanol flexifuel","2010M12",3626
"Riket","etanol/etanol flexifuel","2011M01",817
"Riket","etanol/etanol flexifuel","2011M02",973
"Riket","etanol/etanol flexifuel","2011M03",1387
"Riket","etanol/etanol flexifuel","2011M04",1539
"Riket","etanol/etanol flexifuel","2011M05",1709
"Riket","etanol/etanol flexifuel","2011M06",1602
"Riket","etanol/etanol flexifuel","2011M07",911
"Riket","etanol/etanol flexifuel","2011M08",1387
"Riket","etanol/etanol flexifuel","2011M09",1340
"Riket","etanol/etanol flexifuel","2011M10",1221
"Riket","etanol/etanol flexifuel","2011M11",1423
"Riket","etanol/etanol flexifuel","2011M12",974
"Riket","etanol/etanol flexifuel","2012M01",645
"Riket","etanol/etanol flexifuel","2012M02",608
"Riket","etanol/etanol flexifuel","2012M03",697
"Riket","etanol/etanol flexifuel","2012M04",551
"Riket","etanol/etanol flexifuel","2012M05",592
"Riket","etanol/etanol flexifuel","2012M06",517
"Riket","etanol/etanol flexifuel","2012M07",332
"Riket","etanol/etanol flexifuel","2012M08",361
"Riket","etanol/etanol flexifuel","2012M09",359
"Riket","etanol/etanol flexifuel","2012M10",416
"Riket","etanol/etanol flexifuel","2012M11",305
"Riket","etanol/etanol flexifuel","2012M12",521
"Riket","etanol/etanol flexifuel","2013M01",166
"Riket","etanol/etanol flexifuel","2013M02",163
"Riket","etanol/etanol flexifuel","2013M03",287
"Riket","etanol/etanol flexifuel","2013M04",151
"Riket","etanol/etanol flexifuel","2013M05",253
"Riket","etanol/etanol flexifuel","2013M06",278
"Riket","etanol/etanol flexifuel","2013M07",264
"Riket","etanol/etanol flexifuel","2013M08",414
"Riket","etanol/etanol flexifuel","2013M09",259
"Riket","etanol/etanol flexifuel","2013M10",350
"Riket","etanol/etanol flexifuel","2013M11",431
"Riket","etanol/etanol flexifuel","2013M12",227
"Riket","etanol/etanol flexifuel","2014M01",186
"Riket","etanol/etanol flexifuel","2014M02",203
"Riket","etanol/etanol flexifuel","2014M03",372
"Riket","etanol/etanol flexifuel","2014M04",283
"Riket","etanol/etanol flexifuel","2014M05",187
"Riket","etanol/etanol flexifuel","2014M06",218
"Riket","etanol/etanol flexifuel","2014M07",152
"Riket","etanol/etanol flexifuel","2014M08",250
"Riket","etanol/etanol flexifuel","2014M09",284
"Riket","etanol/etanol flexifuel","2014M10",171
"Riket","etanol/etanol flexifuel","2014M11",221
"Riket","etanol/etanol flexifuel","2014M12",164
"Riket","etanol/etanol flexifuel","2015M01",125
"Riket","etanol/etanol flexifuel","2015M02",113
"Riket","etanol/etanol flexifuel","2015M03",144
"Riket","etanol/etanol flexifuel","2015M04",168
"Riket","etanol/etanol flexifuel","2015M05",95
"Riket","etanol/etanol flexifuel","2015M06",112
"Riket","etanol/etanol flexifuel","2015M07",77
"Riket","etanol/etanol flexifuel","2015M08",123
"Riket","etanol/etanol flexifuel","2015M09",133
"Riket","etanol/etanol flexifuel","2015M10",105
"Riket","etanol/etanol flexifuel","2015M11",99
"Riket","etanol/etanol flexifuel","2015M12",76
"Riket","etanol/etanol flexifuel","2016M01",48
"Riket","etanol/etanol flexifuel","2016M02",73
"Riket","etanol/etanol flexifuel","2016M03",67
"Riket","etanol/etanol flexifuel","2016M04",61
"Riket","etanol/etanol flexifuel","2016M05",82
"Riket","etanol/etanol flexifuel","2016M06",106
"Riket","etanol/etanol flexifuel","2016M07",24
"Riket","etanol/etanol flexifuel","2016M08",102
"Riket","etanol/etanol flexifuel","2016M09",99
"Riket","etanol/etanol flexifuel","2016M10",35
"Riket","etanol/etanol flexifuel","2016M11",67
"Riket","etanol/etanol flexifuel","2016M12",92
"Riket","etanol/etanol flexifuel","2017M01",93
"Riket","etanol/etanol flexifuel","2017M02",81
"Riket","etanol/etanol flexifuel","2017M03",98
"Riket","etanol/etanol flexifuel","2017M04",86
"Riket","etanol/etanol flexifuel","2017M05",95
"Riket","etanol/etanol flexifuel","2017M06",77
"Riket","etanol/etanol flexifuel","2017M07",33
"Riket","etanol/etanol flexifuel","2017M08",165
